brand,category,age_months,original_price,condition_score,condition_label,ram_gb,storage_gb,has_original_box,num_repairs,resale_price
Apple,laptop,19,105700.0,57,good,16,512,1,0,82075.08
Acer,laptop,21,51000.0,95,new,64,512,1,0,43996.39
OnePlus,phone,47,63300.0,97,new,32,256,1,0,40415.45
Samsung,phone,35,86700.0,46,good,8,256,1,0,55899.96
Oppo,phone,37,34000.0,59,good,32,128,1,0,23459.81
OnePlus,phone,43,35100.0,32,fair,16,64,0,1,17594.88
Realme,phone,56,12900.0,69,excellent,6,256,0,0,6220.19
HP,laptop,20,97800.0,70,excellent,32,512,1,0,77793.34
Apple,phone,42,126800.0,10,poor,8,256,0,0,63316.11
Asus,laptop,56,118000.0,98,new,8,512,0,0,67423.62
Asus,laptop,40,107300.0,47,good,8,1024,0,0,60643.94
Samsung,phone,48,65700.0,93,new,6,64,1,0,40770.75
Xiaomi,phone,51,35900.0,40,fair,12,512,0,0,17784.69
Oppo,phone,53,39000.0,79,excellent,32,128,0,0,21063.05
OnePlus,phone,14,46600.0,8,poor,8,128,1,2,31867.22
MSI,laptop,38,129400.0,56,good,4,1024,1,0,82875.46
OnePlus,phone,34,42000.0,44,fair,8,64,1,3,23816.34
Asus,laptop,47,113800.0,69,excellent,4,1024,0,1,59723.0
Asus,laptop,57,110300.0,33,fair,64,1024,0,0,44827.06
MSI,laptop,4,149400.0,59,good,4,256,0,0,141308.04
Vivo,phone,57,25600.0,79,excellent,16,128,1,0,14165.56
Apple,phone,15,132400.0,39,fair,4,128,0,0,99518.56
Samsung,phone,40,52500.0,50,good,8,512,1,0,32053.11
OnePlus,phone,15,67000.0,83,excellent,6,128,1,0,57276.14
Apple,laptop,2,153000.0,31,fair,4,256,0,0,147963.99
Oppo,phone,8,30700.0,69,excellent,32,128,0,0,29206.99
Apple,phone,60,70700.0,6,poor,32,64,1,2,20885.23
OnePlus,phone,14,77400.0,100,new,4,64,1,1,70897.0
Lenovo,laptop,33,89600.0,37,fair,4,256,1,0,59873.31
Lenovo,laptop,6,75100.0,12,poor,16,512,0,0,61221.74
Dell,laptop,43,78700.0,36,fair,16,512,0,0,42752.09
Xiaomi,phone,21,28200.0,10,poor,6,64,1,0,20303.88
OnePlus,phone,22,58800.0,88,new,8,128,1,1,46715.39
Acer,laptop,23,79100.0,29,fair,8,512,1,0,54959.55
Lenovo,laptop,49,37200.0,97,new,8,1024,0,0,23294.57
Asus,laptop,53,41300.0,50,good,32,256,0,1,19648.74
Acer,laptop,38,43700.0,84,excellent,16,1024,1,1,30053.43
Apple,laptop,30,94900.0,46,good,32,512,0,0,63498.25
MSI,laptop,3,75000.0,96,new,8,1024,1,0,78341.7
Dell,laptop,34,100500.0,54,good,16,512,0,0,68526.88
Apple,laptop,23,189200.0,37,fair,8,256,1,0,137774.95
MSI,laptop,47,174900.0,37,fair,8,1024,1,1,91911.09
MSI,laptop,20,80900.0,59,good,32,512,1,0,62669.48
MSI,laptop,57,98000.0,49,good,4,512,1,0,46560.71
Oppo,phone,13,36000.0,29,fair,16,256,0,0,27479.03
Apple,laptop,32,84800.0,53,good,4,1024,0,0,57324.42
Apple,laptop,35,120900.0,55,good,4,256,0,0,79229.57
MSI,laptop,5,158000.0,80,excellent,8,256,0,0,159135.9
Dell,laptop,18,65800.0,50,good,4,512,1,2,50528.82
Dell,laptop,26,39500.0,38,fair,4,1024,1,1,25485.72
Xiaomi,phone,57,13900.0,71,excellent,32,128,1,0,6897.59
Oppo,phone,8,26000.0,69,excellent,4,128,1,2,23213.19
Apple,phone,41,120600.0,66,excellent,8,256,1,0,73796.75
Asus,laptop,45,127900.0,72,excellent,64,256,1,0,75719.18
Realme,phone,30,12500.0,6,poor,32,128,1,1,6990.73
Realme,phone,8,19100.0,90,new,32,128,1,0,17937.5
Dell,laptop,31,96900.0,62,good,64,512,0,0,70107.41
Oppo,phone,16,10200.0,82,excellent,6,128,1,0,9031.96
Vivo,phone,40,39200.0,66,excellent,4,512,0,0,25523.82
HP,laptop,8,100200.0,99,new,4,1024,1,0,102502.48
Oppo,phone,34,38000.0,24,poor,32,64,1,0,23185.69
Apple,laptop,55,162700.0,79,excellent,8,256,1,2,83110.73
Apple,laptop,37,132100.0,77,excellent,16,1024,1,1,87795.72
Vivo,phone,32,37200.0,39,fair,12,256,1,0,24023.87
Realme,phone,52,13900.0,27,fair,16,512,1,0,6816.88
Lenovo,laptop,28,59300.0,90,new,16,1024,0,2,40582.89
Dell,laptop,8,113600.0,5,poor,8,512,1,0,96561.61
Asus,laptop,35,103000.0,62,good,16,256,1,0,73102.82
MSI,laptop,34,149100.0,82,excellent,16,1024,1,2,98396.59
HP,laptop,53,62500.0,29,fair,16,512,0,1,25265.14
Vivo,phone,23,17100.0,74,excellent,4,64,0,3,12162.0
Oppo,phone,35,35100.0,51,good,32,512,1,0,23524.05
Lenovo,laptop,30,31800.0,86,new,16,1024,0,0,23181.36
Lenovo,laptop,43,51600.0,22,poor,4,1024,1,0,27009.55
OnePlus,phone,35,45600.0,72,excellent,16,512,1,0,31452.56
Vivo,phone,10,15600.0,28,fair,32,64,1,0,13513.74
OnePlus,phone,1,79200.0,42,fair,4,256,0,0,75186.67
Acer,laptop,28,79300.0,30,fair,4,512,0,0,53398.74
HP,laptop,15,33800.0,96,new,16,256,1,2,29102.0
Asus,laptop,16,58800.0,13,poor,32,256,0,0,41803.32
Asus,laptop,11,87900.0,25,poor,4,1024,1,0,67377.23
OnePlus,phone,20,49600.0,50,good,12,512,1,3,33024.86
Dell,laptop,26,56700.0,73,excellent,4,1024,0,0,44553.74
OnePlus,phone,32,55300.0,7,poor,4,512,0,0,32481.1
Realme,phone,54,23000.0,9,poor,6,128,0,0,8878.52
Apple,laptop,40,160000.0,58,good,32,512,0,0,102143.18
HP,laptop,19,41800.0,31,fair,16,512,1,0,31058.39
Xiaomi,phone,35,23400.0,28,fair,16,256,0,0,14236.72
Xiaomi,phone,42,30300.0,29,fair,16,256,0,0,16722.39
HP,laptop,43,54200.0,7,poor,4,1024,1,0,28614.4
Dell,laptop,29,45000.0,56,good,16,1024,1,3,28999.02
Apple,laptop,34,166200.0,13,poor,64,256,0,1,89222.08
Lenovo,laptop,26,40700.0,75,excellent,8,256,0,0,31608.37
Dell,laptop,9,110200.0,59,good,4,256,1,1,97939.92
Lenovo,laptop,3,54000.0,56,good,8,1024,0,1,50904.4
Oppo,phone,36,38300.0,71,excellent,8,512,0,0,25848.87
Realme,phone,29,32200.0,46,good,8,256,0,0,21062.5
MSI,laptop,47,84400.0,85,excellent,16,256,1,0,53732.3
Acer,laptop,18,27400.0,90,new,4,256,0,1,22514.17
Samsung,phone,3,22200.0,10,poor,4,64,0,0,20249.74
Apple,phone,39,128900.0,27,fair,32,256,1,1,68602.07
Xiaomi,phone,37,37400.0,61,good,4,256,0,0,23189.69
Asus,laptop,59,108700.0,79,excellent,4,1024,1,1,52882.7
Apple,laptop,35,81400.0,97,new,16,512,0,0,57661.3
Vivo,phone,58,30400.0,46,good,8,512,0,0,13886.58
OnePlus,phone,16,39200.0,61,good,32,256,0,2,28965.47
HP,laptop,27,30100.0,80,excellent,64,512,1,1,22620.91
Apple,phone,5,99800.0,10,poor,4,128,0,0,84999.88
Apple,laptop,15,162900.0,96,new,16,1024,1,0,152465.74
Lenovo,laptop,20,99500.0,60,good,32,256,1,0,75560.34
Apple,laptop,48,130800.0,66,excellent,16,256,0,0,75444.17
Oppo,phone,48,24100.0,78,excellent,16,64,0,0,14826.01
Lenovo,laptop,9,62500.0,19,poor,16,1024,0,0,51008.46
Asus,laptop,4,35600.0,73,excellent,4,512,0,1,34755.05
Lenovo,laptop,29,96900.0,60,good,32,256,1,1,68710.51
Oppo,phone,47,22300.0,77,excellent,8,64,1,1,12853.0
Oppo,phone,28,13700.0,99,new,8,512,0,0,10982.22
Dell,laptop,28,71000.0,63,good,4,512,0,0,51607.2
Dell,laptop,52,111700.0,19,poor,8,512,0,0,48072.0
Acer,laptop,45,63100.0,35,fair,8,1024,1,0,35524.08
Lenovo,laptop,25,99200.0,99,new,16,512,0,0,82784.33
Realme,phone,30,8300.0,91,new,4,64,1,0,6312.24
Xiaomi,phone,48,17900.0,8,poor,8,512,1,0,8142.37
OnePlus,phone,21,34200.0,36,fair,4,256,1,1,24599.85
OnePlus,phone,6,52800.0,64,good,6,256,1,0,52656.35
Oppo,phone,22,17800.0,87,new,12,512,1,0,14684.34
Xiaomi,phone,43,21400.0,75,excellent,32,64,1,3,11953.71
MSI,laptop,52,111900.0,11,poor,4,256,1,0,51772.22
MSI,laptop,9,140600.0,35,fair,16,1024,1,1,112260.58
Realme,phone,45,26700.0,23,poor,4,512,0,0,13579.82
Dell,laptop,2,75500.0,85,excellent,64,1024,0,0,78044.8
Lenovo,laptop,12,66900.0,20,poor,4,256,0,1,48393.01
Samsung,phone,22,91300.0,97,new,8,64,0,0,79099.9
Dell,laptop,22,109300.0,27,fair,32,1024,1,0,79836.99
Samsung,phone,4,42400.0,12,poor,8,64,1,0,38296.53
Asus,laptop,24,73900.0,57,good,16,256,1,0,55119.6
MSI,laptop,25,142900.0,5,poor,16,512,0,0,91210.75
Vivo,phone,37,14500.0,21,poor,12,128,0,0,7897.82
Dell,laptop,14,102100.0,62,good,32,512,1,0,85975.59
Realme,phone,21,11600.0,52,good,12,512,1,0,9299.88
Lenovo,laptop,57,50300.0,39,fair,8,512,1,0,22851.51
Realme,phone,55,29500.0,33,fair,4,64,0,0,12529.5
Asus,laptop,3,40900.0,37,fair,32,1024,1,0,39326.84
Lenovo,laptop,57,59700.0,12,poor,64,1024,1,0,25008.83
Xiaomi,phone,33,24100.0,17,poor,4,64,0,0,13899.2
Xiaomi,phone,10,27900.0,81,excellent,4,512,0,0,24704.29
Apple,phone,31,128600.0,64,good,8,128,0,0,91242.21
Samsung,phone,13,73900.0,45,fair,4,64,1,0,59714.31
Asus,laptop,26,45400.0,14,poor,8,512,1,0,28469.33
Xiaomi,phone,34,27800.0,31,fair,6,512,0,0,17053.8
Lenovo,laptop,40,44500.0,43,fair,16,512,0,3,22686.81
Asus,laptop,55,46200.0,75,excellent,16,512,1,1,23307.91
Dell,laptop,3,120000.0,53,good,8,1024,1,1,117386.16
Oppo,phone,24,39900.0,17,poor,8,256,0,0,26804.47
Apple,phone,30,75800.0,23,poor,12,64,0,1,43486.83
MSI,laptop,41,151800.0,89,new,32,256,0,1,98087.19
Xiaomi,phone,11,33100.0,40,fair,6,256,1,0,27972.05
Lenovo,laptop,57,65300.0,93,new,64,256,1,2,33185.51
OnePlus,phone,56,57900.0,74,excellent,16,64,1,0,32269.31
Realme,phone,8,31400.0,85,excellent,16,256,0,1,28768.51
MSI,laptop,47,135700.0,89,new,8,256,0,0,87341.39
Acer,laptop,54,58000.0,59,good,8,256,0,2,25704.06
Apple,laptop,23,145800.0,27,fair,8,1024,0,0,99506.74
MSI,laptop,39,88500.0,37,fair,4,256,0,0,52876.35
Acer,laptop,4,75800.0,10,poor,8,512,1,0,68897.61
Xiaomi,phone,52,38900.0,50,good,8,256,0,0,20341.7
Apple,phone,41,117300.0,62,good,6,512,0,0,69384.81
Vivo,phone,31,19900.0,56,good,8,64,1,0,13615.99
Realme,phone,3,12800.0,11,poor,12,64,0,0,10729.94
OnePlus,phone,21,64800.0,75,excellent,8,128,0,0,49899.13
Apple,phone,16,82300.0,13,poor,32,64,1,0,60971.74
Apple,phone,27,95800.0,37,fair,6,256,1,0,68082.91
Vivo,phone,20,25300.0,96,new,8,128,0,0,21774.33
Acer,laptop,57,29300.0,58,good,8,256,0,2,11942.38
Xiaomi,phone,34,10100.0,63,good,4,256,0,1,6670.2
OnePlus,phone,13,38800.0,29,fair,8,128,1,1,30784.21
Vivo,phone,34,26200.0,91,new,6,128,0,2,17817.92
Samsung,phone,47,94600.0,28,fair,12,512,0,0,48768.04
Apple,phone,43,104300.0,61,good,32,512,1,0,64470.55
Asus,laptop,32,54300.0,46,good,32,256,0,0,37156.87
Vivo,phone,20,22700.0,12,poor,32,256,0,0,15645.71
Acer,laptop,31,40500.0,87,new,8,512,0,0,29306.79
Acer,laptop,53,69300.0,18,poor,8,512,0,1,26762.54
Acer,laptop,30,80200.0,45,fair,32,512,1,0,56846.11
Asus,laptop,54,62100.0,43,fair,64,256,0,0,27888.27
Realme,phone,11,31800.0,10,poor,8,256,0,0,25002.36
Realme,phone,26,12700.0,71,excellent,6,128,0,0,9889.74
Oppo,phone,52,14200.0,74,excellent,16,128,0,0,7687.12
Lenovo,laptop,50,95100.0,66,excellent,64,512,0,0,52778.7
HP,laptop,59,45700.0,11,poor,64,512,0,1,15753.66
Oppo,phone,48,25100.0,74,excellent,8,128,0,0,14295.66
Realme,phone,22,31300.0,34,fair,4,256,0,2,20291.29
Realme,phone,15,26000.0,54,good,6,512,0,0,20524.55
Apple,phone,10,52300.0,69,excellent,16,128,1,0,45378.83
Samsung,phone,3,53700.0,47,good,4,128,0,0,52636.05
Asus,laptop,21,47200.0,86,new,4,256,1,0,37843.56
Samsung,phone,28,74900.0,93,new,32,64,1,0,58096.37
Vivo,phone,40,37400.0,17,poor,6,256,1,0,20157.34
Lenovo,laptop,20,32400.0,80,excellent,8,512,1,1,25998.18
Asus,laptop,34,70600.0,49,good,16,512,0,0,46699.41
Samsung,phone,51,20400.0,62,good,32,512,0,0,10715.23
HP,laptop,39,92300.0,44,fair,8,512,1,0,57153.57
Apple,phone,14,62100.0,42,fair,12,64,0,1,45037.66
Oppo,phone,47,28200.0,56,good,8,256,0,0,15872.58
HP,laptop,9,33600.0,53,good,4,256,1,0,30649.5
Apple,laptop,52,185100.0,16,poor,4,256,1,0,84746.51
Oppo,phone,9,32500.0,42,fair,12,128,0,0,27631.34
Apple,phone,21,104600.0,92,new,8,512,0,1,86845.34
HP,laptop,44,52700.0,86,new,64,256,0,1,32269.83
Lenovo,laptop,34,74700.0,87,new,4,512,0,0,56233.65
HP,laptop,34,69000.0,7,poor,8,256,1,1,36323.49
HP,laptop,27,40300.0,67,excellent,8,1024,1,0,31795.6
Vivo,phone,28,18100.0,78,excellent,8,64,0,1,13199.99
Asus,laptop,40,103500.0,71,excellent,32,1024,0,0,63289.92
Realme,phone,51,26600.0,38,fair,12,64,1,1,12493.54
Lenovo,laptop,59,80400.0,6,poor,32,256,1,1,26464.95
Vivo,phone,14,30000.0,59,good,16,512,0,0,24122.72
Xiaomi,phone,26,39600.0,83,excellent,16,128,1,0,31877.42
OnePlus,phone,34,72200.0,24,poor,6,512,0,1,41690.18
Realme,phone,21,13800.0,77,excellent,4,128,1,0,11857.97
Lenovo,laptop,17,83700.0,53,good,16,1024,0,2,60091.2
MSI,laptop,26,106200.0,86,new,64,512,1,2,79286.65
HP,laptop,17,44700.0,81,excellent,64,512,1,0,37643.26
Vivo,phone,1,29100.0,76,excellent,16,256,1,0,27856.08
Apple,phone,21,106900.0,87,new,8,512,1,0,86511.05
HP,laptop,47,75700.0,38,fair,16,1024,0,0,39991.99
Asus,laptop,56,70000.0,26,fair,64,256,1,3,23314.15
Acer,laptop,15,59800.0,99,new,8,256,0,0,51497.7
Acer,laptop,4,43200.0,82,excellent,32,256,1,0,44365.85
Apple,laptop,47,85300.0,94,new,8,512,0,2,49986.54
Xiaomi,phone,21,35500.0,15,poor,16,256,1,0,24220.8
Asus,laptop,8,104700.0,6,poor,32,1024,1,0,86170.81
Oppo,phone,18,16000.0,47,good,32,64,0,1,11400.33
Lenovo,laptop,58,70000.0,30,fair,4,512,1,0,30819.4
MSI,laptop,24,61600.0,56,good,16,1024,0,0,43338.69
OnePlus,phone,48,43300.0,72,excellent,16,64,1,0,24687.0
Realme,phone,51,15500.0,59,good,12,512,0,1,8010.22
Vivo,phone,50,38000.0,84,excellent,32,64,1,1,21828.29
Apple,laptop,9,109900.0,93,new,16,256,1,0,103185.52
MSI,laptop,6,179300.0,81,excellent,8,512,1,0,169820.89
Asus,laptop,21,108300.0,97,new,4,512,0,0,90801.9
Oppo,phone,25,40900.0,37,fair,16,64,1,0,29371.91
Realme,phone,26,10900.0,62,good,12,512,0,0,8280.31
MSI,laptop,55,198700.0,94,new,4,256,0,0,107662.7
Acer,laptop,33,33500.0,63,good,8,1024,0,1,21033.54
Dell,laptop,40,91200.0,47,good,64,1024,1,0,56327.38
Apple,laptop,2,143200.0,85,excellent,32,1024,0,3,135262.98
Apple,laptop,49,164600.0,33,fair,64,1024,0,1,71944.63
OnePlus,phone,47,31200.0,69,excellent,8,128,1,3,15098.91
Realme,phone,19,7700.0,26,fair,6,128,0,0,5742.69
Xiaomi,phone,50,31400.0,23,poor,32,128,1,0,14949.15
Lenovo,laptop,40,91200.0,43,fair,16,1024,0,0,51574.55
HP,laptop,18,107900.0,58,good,4,256,1,0,84754.26
Asus,laptop,48,70200.0,26,fair,32,512,0,0,33635.92
Apple,phone,37,139600.0,99,new,4,512,0,0,98038.06
Asus,laptop,23,69400.0,99,new,32,1024,0,0,55384.64
MSI,laptop,9,154200.0,28,fair,8,512,0,2,119769.56
Apple,laptop,56,96700.0,12,poor,4,512,0,0,36716.93
Lenovo,laptop,12,76800.0,28,fair,4,256,1,0,62383.04
Lenovo,laptop,37,42500.0,6,poor,64,512,1,0,23467.76
OnePlus,phone,4,42800.0,10,poor,32,64,0,2,34398.8
Acer,laptop,31,71700.0,14,poor,32,256,1,0,45445.17
Samsung,phone,26,62000.0,27,fair,32,512,1,0,43169.05
HP,laptop,52,108700.0,74,excellent,32,256,1,0,59621.09
MSI,laptop,42,76000.0,15,poor,16,256,1,1,39245.03
Oppo,phone,38,14500.0,9,poor,16,256,0,0,7467.72
Lenovo,laptop,20,57000.0,7,poor,64,512,0,0,37355.6
Apple,laptop,30,84400.0,35,fair,16,256,0,0,55864.12
Apple,laptop,28,179600.0,36,fair,4,1024,1,1,117941.43
MSI,laptop,38,109700.0,79,excellent,32,512,0,0,76489.33
Realme,phone,58,9300.0,20,poor,16,512,0,0,3796.47
OnePlus,phone,42,74800.0,19,poor,16,512,0,2,33778.77
Xiaomi,phone,47,15300.0,26,fair,32,512,0,0,7200.42
Asus,laptop,39,53600.0,25,poor,4,1024,0,0,28280.38
Realme,phone,44,31300.0,17,poor,8,256,0,0,15143.42
Asus,laptop,48,64800.0,30,fair,8,256,1,1,30485.8
Xiaomi,phone,38,12300.0,43,fair,12,64,1,0,7735.28
Xiaomi,phone,45,37500.0,77,excellent,12,64,0,1,21537.49
Oppo,phone,34,15300.0,19,poor,32,128,1,0,9406.37
Dell,laptop,22,60000.0,14,poor,64,256,0,0,39392.68
Apple,laptop,5,182900.0,12,poor,16,512,0,0,161615.72
Realme,phone,6,12200.0,80,excellent,32,128,1,0,11797.97
OnePlus,phone,37,75100.0,37,fair,12,64,0,0,43820.0
Dell,laptop,29,67000.0,70,excellent,4,256,1,2,44313.04
Oppo,phone,55,38800.0,77,excellent,12,128,1,2,18405.31
Vivo,phone,13,22900.0,66,excellent,16,128,1,2,18683.13
Dell,laptop,6,71600.0,70,excellent,32,256,1,0,70531.82
Realme,phone,20,13500.0,5,poor,6,128,0,0,8676.96
Vivo,phone,22,29900.0,32,fair,16,128,0,0,21095.69
Acer,laptop,10,76700.0,39,fair,4,512,0,0,66028.0
Acer,laptop,38,79400.0,30,fair,32,1024,1,0,45051.47
Lenovo,laptop,11,64300.0,92,new,64,256,0,0,56561.12
Asus,laptop,3,99600.0,11,poor,64,1024,0,1,85041.63
Dell,laptop,12,75400.0,53,good,16,256,0,0,62213.84
Apple,laptop,3,199500.0,67,excellent,64,512,1,0,208002.08
MSI,laptop,8,159700.0,25,poor,32,256,0,2,119481.97
Realme,phone,34,17500.0,34,fair,8,64,1,2,10201.01
Dell,laptop,3,80600.0,28,fair,16,512,1,1,71437.51
Realme,phone,17,13900.0,18,poor,8,256,0,0,9837.6
Acer,laptop,24,42700.0,87,new,4,256,0,0,35504.22
Lenovo,laptop,4,32300.0,40,fair,16,256,1,0,30912.85
MSI,laptop,35,126000.0,44,fair,16,256,0,1,74693.08
Apple,phone,30,117900.0,91,new,8,64,1,0,95815.66
Lenovo,laptop,60,93900.0,89,new,4,1024,0,0,47413.31
MSI,laptop,24,184200.0,28,fair,8,1024,1,2,122186.22
Acer,laptop,52,72800.0,99,new,32,512,0,0,41938.01
Oppo,phone,12,10500.0,65,good,6,256,1,1,8769.75
Asus,laptop,49,107500.0,17,poor,16,256,0,0,47566.42
Samsung,phone,23,43200.0,6,poor,32,512,0,1,25977.64
Asus,laptop,4,84000.0,68,excellent,64,1024,0,0,83394.2
Lenovo,laptop,42,98800.0,25,poor,64,256,1,1,50925.45
Apple,laptop,46,174300.0,76,excellent,64,1024,0,0,108847.84
Realme,phone,57,16900.0,70,excellent,32,64,0,0,8515.18
MSI,laptop,28,93000.0,72,excellent,16,1024,0,2,61398.21
OnePlus,phone,8,79500.0,72,excellent,16,512,1,0,77594.07
Oppo,phone,13,14400.0,14,poor,8,512,1,2,10368.45
HP,laptop,43,56400.0,96,new,64,1024,0,0,39026.65
Asus,laptop,22,65600.0,84,excellent,8,256,0,1,50014.31
Xiaomi,phone,28,30200.0,70,excellent,16,64,1,0,22840.0
Realme,phone,54,20400.0,10,poor,16,64,0,0,8124.5
Dell,laptop,40,79100.0,10,poor,4,256,1,0,43974.15
Vivo,phone,50,12100.0,47,good,4,512,1,0,6210.44
HP,laptop,29,36700.0,44,fair,16,256,0,1,24151.25
Apple,phone,21,102200.0,74,excellent,4,256,1,1,81846.36
Acer,laptop,11,45600.0,90,new,64,512,0,2,38407.23
Acer,laptop,13,74500.0,7,poor,8,512,0,0,54728.02
MSI,laptop,39,144000.0,12,poor,8,256,1,0,82655.36
Asus,laptop,42,115800.0,19,poor,4,1024,1,0,61789.89
Samsung,phone,14,85400.0,5,poor,16,256,1,0,61967.41
Lenovo,laptop,45,73400.0,56,good,4,512,0,0,42133.52
Realme,phone,17,33900.0,8,poor,6,512,0,0,24273.62
HP,laptop,43,101100.0,10,poor,16,1024,0,0,49585.52
HP,laptop,44,39800.0,80,excellent,8,256,1,1,23650.7
OnePlus,phone,42,67300.0,9,poor,6,128,0,0,32001.19
Vivo,phone,38,38800.0,9,poor,6,128,0,0,21308.08
MSI,laptop,5,178500.0,98,new,32,256,0,0,177521.73
MSI,laptop,18,69000.0,72,excellent,32,512,1,0,60024.96
Lenovo,laptop,44,46800.0,22,poor,4,512,0,0,24013.47
Oppo,phone,10,13400.0,73,excellent,6,64,0,1,11776.39
Oppo,phone,59,32400.0,63,good,16,128,0,0,15507.04
Acer,laptop,12,39900.0,90,new,32,1024,0,0,36345.29
HP,laptop,22,67600.0,71,excellent,8,1024,0,1,50874.53
Apple,laptop,32,192900.0,40,fair,4,256,1,0,128968.39
MSI,laptop,55,71300.0,8,poor,64,1024,1,0,29864.54
Oppo,phone,36,27200.0,72,excellent,32,512,1,0,18021.51
Apple,phone,3,59000.0,21,poor,32,64,1,0,52475.31
Apple,phone,59,82200.0,90,new,32,128,0,0,44002.11
HP,laptop,49,103900.0,67,excellent,8,256,0,0,56667.09
Xiaomi,phone,6,29500.0,24,poor,32,128,1,0,26728.98
Realme,phone,16,22500.0,39,fair,6,256,1,0,18301.74
Oppo,phone,9,30700.0,33,fair,4,256,0,1,23640.22
Realme,phone,24,13400.0,47,good,8,512,1,0,9411.78
OnePlus,phone,25,26800.0,14,poor,6,64,1,0,18244.17
Xiaomi,phone,29,17900.0,77,excellent,32,256,0,1,12991.16
Realme,phone,33,13100.0,43,fair,4,64,0,0,8462.06
Asus,laptop,28,74700.0,67,excellent,8,256,1,0,55425.06
Lenovo,laptop,8,48900.0,16,poor,64,1024,1,0,38653.72
HP,laptop,50,42900.0,54,good,64,512,1,0,23553.41
Dell,laptop,30,61500.0,49,good,4,256,1,2,37951.14
Apple,phone,45,149200.0,92,new,12,64,1,1,90418.4
Xiaomi,phone,3,33200.0,93,new,32,512,1,0,33896.54
Asus,laptop,39,59300.0,86,new,8,512,1,0,43199.13
Oppo,phone,19,10000.0,22,poor,8,256,0,0,7302.29
Realme,phone,20,8400.0,35,fair,32,64,0,1,5872.19
Acer,laptop,21,77200.0,42,fair,32,256,0,0,55748.61
Asus,laptop,47,82900.0,42,fair,8,1024,0,1,42109.64
Oppo,phone,49,12300.0,68,excellent,6,128,1,0,7189.15
Lenovo,laptop,36,52700.0,47,good,8,256,1,0,35018.98
Dell,laptop,49,74500.0,80,excellent,16,1024,0,1,40976.77
Samsung,phone,19,87000.0,75,excellent,4,512,1,0,71505.66
Xiaomi,phone,42,12200.0,61,good,8,256,0,0,7519.57
Lenovo,laptop,56,98500.0,50,good,8,512,0,0,45093.01
Asus,laptop,28,81400.0,19,poor,16,512,1,0,50969.3
Xiaomi,phone,21,33000.0,86,new,16,128,1,3,23626.49
Asus,laptop,41,70300.0,87,new,64,512,1,1,47009.9
Oppo,phone,33,42600.0,9,poor,12,512,1,0,25944.26
Lenovo,laptop,60,34600.0,63,good,4,512,1,0,16287.82
Realme,phone,17,29700.0,96,new,32,64,0,0,26880.25
Acer,laptop,12,57000.0,23,poor,8,1024,0,0,44271.86
Apple,laptop,60,105300.0,35,fair,32,256,1,0,46741.05
Xiaomi,phone,45,17100.0,50,good,4,256,1,0,9650.42
Samsung,phone,21,93800.0,87,new,16,64,1,0,81562.62
Asus,laptop,7,89400.0,10,poor,8,1024,1,0,75944.05
Lenovo,laptop,51,80200.0,46,good,32,1024,0,0,39134.81
Realme,phone,21,10000.0,72,excellent,4,256,1,0,8517.74
Vivo,phone,46,19100.0,94,new,16,128,1,0,12468.57
Acer,laptop,26,61000.0,99,new,8,256,0,0,47436.88
Lenovo,laptop,18,74300.0,93,new,8,512,1,0,65535.3
OnePlus,phone,3,31600.0,46,good,16,256,0,1,29376.68
Acer,laptop,31,44700.0,44,fair,64,512,1,0,29218.04
Lenovo,laptop,37,85100.0,40,fair,64,512,1,0,53066.05
Oppo,phone,34,26000.0,70,excellent,6,128,1,0,17644.53
Dell,laptop,15,80100.0,85,excellent,16,512,1,0,73540.92
Oppo,phone,6,38700.0,71,excellent,4,256,1,1,38155.94
Dell,laptop,54,116900.0,59,good,4,1024,1,0,63917.83
Realme,phone,15,9600.0,88,new,16,256,0,0,8772.33
Asus,laptop,34,46500.0,81,excellent,32,1024,0,1,30931.15
Acer,laptop,23,26000.0,73,excellent,16,512,0,0,19507.42
HP,laptop,31,88300.0,82,excellent,16,256,1,1,61984.17
Apple,phone,52,61800.0,77,excellent,12,128,0,1,32755.58
Apple,phone,39,124100.0,44,fair,8,128,1,0,75003.45
HP,laptop,59,81500.0,14,poor,8,512,1,0,31148.52
Dell,laptop,38,69400.0,14,poor,4,1024,0,0,36505.68
MSI,laptop,16,89300.0,24,poor,4,256,1,0,70803.98
Xiaomi,phone,37,29500.0,19,poor,32,512,1,0,17436.43
Acer,laptop,24,62100.0,16,poor,32,512,0,0,39104.69
Apple,laptop,60,142100.0,74,excellent,16,512,0,0,65926.44
Dell,laptop,50,43500.0,11,poor,8,1024,1,0,19501.19
MSI,laptop,45,68700.0,41,fair,8,512,0,0,38064.99
Oppo,phone,36,21800.0,97,new,32,64,1,0,15443.97
HP,laptop,10,100400.0,69,excellent,64,512,0,0,85881.16
Realme,phone,20,16600.0,85,excellent,6,64,0,0,13509.95
OnePlus,phone,57,41800.0,31,fair,16,128,1,2,15576.48
Asus,laptop,26,120300.0,52,good,16,1024,1,0,84813.46
Asus,laptop,57,41400.0,87,new,16,256,0,1,20557.2
HP,laptop,54,89100.0,86,new,16,1024,0,3,42945.71
Acer,laptop,32,65500.0,57,good,8,512,1,0,44858.03
Realme,phone,24,19000.0,85,excellent,12,64,1,1,14659.39
Acer,laptop,54,46200.0,100,new,8,1024,0,0,27819.61
